,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
157,-15412,31487705,31492973,11651.6648,11616.15,547354.0976000128,0.0030480451171236433,2020-08-31 06:00:00+00:00,2020-08-31 07:27:47+00:00,0 days 01:27:47
158,20546,31509306,31512525,11696.582322,11732.25,732828.1121879958,0.0030494102480613794,2020-08-31 12:00:00+00:00,2020-08-31 12:53:38+00:00,0 days 00:53:38
159,-15569,31552507,31553769,11633.190700000001,11590.0,672436.0083000158,0.0037127131424056214,2020-09-01 00:00:00+00:00,2020-09-01 00:21:01+00:00,0 days 00:21:01
160,20718,31566908,31573445,11708.058366000001,11744.07,746089.0332119708,0.003075798981714728,2020-09-01 04:00:00+00:00,2020-09-01 05:48:56+00:00,0 days 01:48:56
161,-15425,31660509,31661079,11851.734310000002,11815.58,557680.2317500265,0.0030505501603673713,2020-09-02 06:00:00+00:00,2020-09-02 06:09:29+00:00,0 days 00:09:29
162,-18236,32121310,32124004,10061.693879999999,10030.83,562833.7156799813,0.0030674636267108424,2020-09-07 14:00:00+00:00,2020-09-07 14:44:54+00:00,0 days 00:44:54
163,24142,32150110,32150438,10171.420080000002,10203.12,765299.4686399786,0.0031165677703479666,2020-09-07 22:00:00+00:00,2020-09-07 22:05:27+00:00,0 days 00:05:27
164,-8525,32196911,32199419,10031.815768,9977.14,466110.9222000083,0.005450236454143109,2020-09-08 10:59:59+00:00,2020-09-08 11:41:47+00:00,0 days 00:41:48
165,-18513,32193311,32199419,9997.63369,9977.14,379399.6829700213,0.002049854059015921,2020-09-08 10:00:00+00:00,2020-09-08 11:41:47+00:00,0 days 01:41:47
166,24297,32279712,32284272,10212.437424,10246.76,833935.6290720117,0.0033608603485137944,2020-09-09 10:00:00+00:00,2020-09-09 11:15:59+00:00,0 days 01:15:59
167,-18181,32423713,32426814,10290.952468,10260.0,562746.8207079909,0.0030077359793708736,2020-09-11 02:00:00+00:00,2020-09-11 02:51:40+00:00,0 days 00:51:40
168,24288,32553314,32554370,10308.421614,10339.59,757017.7591679848,0.0030235847122968007,2020-09-12 14:00:00+00:00,2020-09-12 14:17:35+00:00,0 days 00:17:35
169,-18302,32632515,32636120,10309.586344000001,10270.27,719567.7278880138,0.0038135714361500206,2020-09-13 12:00:00+00:00,2020-09-13 13:00:04+00:00,0 days 01:00:04
170,24269,32704516,32705711,10413.798936000001,10446.73,799203.9922159639,0.003162252718953207,2020-09-14 08:00:00+00:00,2020-09-14 08:19:54+00:00,0 days 00:19:54
171,-17689,32848517,32849269,10769.431658000001,10734.99,609238.4883620274,0.003198094300029042,2020-09-16 00:00:00+00:00,2020-09-16 00:12:31+00:00,0 days 00:12:31
172,23642,32870118,32872839,10785.158112000001,10817.88,773610.8760959578,0.0030339738796774096,2020-09-16 06:00:00+00:00,2020-09-16 06:45:20+00:00,0 days 00:45:20
173,-17691,32970919,32972354,10862.021850000001,10829.0,584189.5483500176,0.0030401200122793792,2020-09-17 10:00:00+00:00,2020-09-17 10:23:54+00:00,0 days 00:23:54
174,23443,33050120,33056113,10969.465782,11002.65,777937.6225740077,0.003025144401694879,2020-09-18 08:00:00+00:00,2020-09-18 09:39:52+00:00,0 days 01:39:52
175,-6451,33221274,33238332,10974.614,10867.99,687831.4239999987,0.009715512545589333,2020-09-20 07:32:32+00:00,2020-09-20 12:16:50+00:00,0 days 04:44:18
176,-8192,33209340,33238332,10944.076812000001,10867.99,623303.1639040112,0.006952328031595401,2020-09-20 04:13:38+00:00,2020-09-20 12:16:50+00:00,0 days 08:03:12
177,-17755,33201321,33238332,10915.237244000002,10867.99,838874.8172200348,0.0043285585960097794,2020-09-20 02:00:00+00:00,2020-09-20 12:16:50+00:00,0 days 10:16:50
178,24264,33885322,33885403,10791.0864,10825.0,822879.5903999966,0.0031427419578440308,2020-09-28 00:00:00+00:00,2020-09-28 00:01:21+00:00,0 days 00:01:21
179,-18157,33964522,33969032,10869.980692,10833.49,662561.4946439891,0.003357015346573289,2020-09-28 22:00:00+00:00,2020-09-28 23:15:09+00:00,0 days 01:15:09
180,24480,34144523,34144796,10792.959018000001,10826.09,811046.4393599698,0.0030696847773390434,2020-10-01 00:00:00+00:00,2020-10-01 00:04:32+00:00,0 days 00:04:32
181,-18610,34202124,34202361,10700.518272000001,10668.12,602931.8419200067,0.0030277292348330764,2020-10-01 16:00:00+00:00,2020-10-01 16:03:56+00:00,0 days 00:03:56
182,5959,34403812,34427310,10540.736400000002,10619.03,466551.5623999944,0.007427716340577373,2020-10-04 00:01:26+00:00,2020-10-04 06:33:04+00:00,0 days 06:31:38
183,7503,34396882,34427310,10569.17616,10619.03,374053.36151999823,0.004716908796418506,2020-10-03 22:05:56+00:00,2020-10-04 06:33:04+00:00,0 days 08:27:08
184,25147,34382125,34427310,10596.8148,10619.03,558645.6344000138,0.0020964035343904452,2020-10-03 18:00:00+00:00,2020-10-04 06:33:04+00:00,0 days 12:33:04
185,-18781,34612526,34616128,10731.115376,10697.0,640720.8766559951,0.0031791081173443425,2020-10-06 10:00:00+00:00,2020-10-06 11:00:01+00:00,0 days 01:00:01
186,5994,34775237,34778128,10594.812,10592.21,-15596.388000004623,-0.00024559189912953805,2020-10-08 07:11:49+00:00,2020-10-08 08:00:00+00:00,0 days 00:48:11
187,7551,34767729,34778128,10624.343286000001,10592.21,-242638.44258601544,-0.0030244962097888406,2020-10-08 05:06:41+00:00,2020-10-08 08:00:00+00:00,0 days 02:53:19
188,25319,34727727,34778128,10653.904614000001,10592.21,-1562045.931866046,-0.005790798419476273,2020-10-07 18:00:00+00:00,2020-10-08 08:00:00+00:00,0 days 14:00:00
189,25127,34792529,34796453,10619.276202000001,10654.74,891098.8523459714,0.0033395682836951934,2020-10-08 12:00:00+00:00,2020-10-08 13:05:23+00:00,0 days 01:05:23
190,23366,35418930,35423267,11480.570328000002,11517.4,860562.1159519539,0.003208000207983952,2020-10-15 18:00:00+00:00,2020-10-15 19:12:17+00:00,0 days 01:12:17
191,-17597,35454930,35455167,11491.858842,11450.0,736590.0426739936,0.0036424779120167727,2020-10-16 04:00:00+00:00,2020-10-16 04:03:56+00:00,0 days 00:03:56
192,23740,35634931,35637551,11407.287876,11449.99,1013748.4237599871,0.0037434072379149974,2020-10-18 06:00:00+00:00,2020-10-18 06:43:39+00:00,0 days 00:43:39
193,6193,36210476,36223966,13086.185046,13155.11,426852.24012200045,0.005267001326797471,2020-10-24 21:52:24+00:00,2020-10-25 01:37:14+00:00,0 days 03:44:50
194,20763,36189332,36223966,13121.163948000001,13155.11,704821.877675986,0.0025871220064417333,2020-10-24 16:00:00+00:00,2020-10-25 01:37:14+00:00,0 days 09:37:14
195,-15800,36333332,36334854,13017.539894000001,12968.99,767088.3252000251,0.003729575203558988,2020-10-26 08:00:00+00:00,2020-10-26 08:25:21+00:00,0 days 00:25:21
196,6246,36423929,36428398,13128.40407,13196.5,425327.1787799969,0.005186916066638014,2020-10-27 09:09:55+00:00,2020-10-27 10:24:24+00:00,0 days 01:14:29
197,20926,36419733,36428398,13164.244176,13196.5,674985.3730239968,0.0024502602328515533,2020-10-27 08:00:00+00:00,2020-10-27 10:24:24+00:00,0 days 02:24:24
198,-11070,39749734,39752837,18782.178086,18722.99,655212.1120199811,0.0031512897880633384,2020-12-04 22:00:00+00:00,2020-12-04 22:51:43+00:00,0 days 00:51:43
199,14512,39843334,39843529,19175.267844,19239.99,939247.9278719972,0.0033752934523025857,2020-12-06 00:00:00+00:00,2020-12-06 00:03:14+00:00,0 days 00:03:14
200,-10967,39994535,39995652,19133.176,19064.96,748124.8720000038,0.003565325484906401,2020-12-07 18:00:00+00:00,2020-12-07 18:18:36+00:00,0 days 00:18:36
