,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
317,2430,64658707,64689074,20978.008152000002,21156.63,434051.0906399972,0.008514719162360906,2023-01-20 06:16:13+00:00,2023-01-20 14:42:20+00:00,0 days 08:26:07
318,3062,64653712,64689074,21032.814774000002,21156.63,379122.2220119963,0.005886764435973468,2023-01-20 04:52:58+00:00,2023-01-20 14:42:20+00:00,0 days 09:49:22
319,3866,64648127,64689074,21089.514042,21156.63,259470.29362800828,0.003182432647160116,2023-01-20 03:19:53+00:00,2023-01-20 14:42:20+00:00,0 days 11:22:27
320,12957,64643333,64689074,21144.921504,21156.63,151706.98267199076,0.0005537261511130431,2023-01-20 02:00:00+00:00,2023-01-20 14:42:20+00:00,0 days 12:42:20
321,-1971,65264972,65413734,22975.23957,23021.34,-90863.94752999724,-0.0020065266287885297,2023-01-27 06:40:38+00:00,2023-01-29 00:00:00+00:00,1 days 17:19:22
322,-2568,65261372,65413734,22876.07859,23021.34,-373031.30087999784,-0.006349926165382991,2023-01-27 05:40:38+00:00,2023-01-29 00:00:00+00:00,1 days 18:19:22
323,-3303,65256742,65413734,22810.091102000002,23021.34,-697755.1100939934,-0.009261203607445312,2023-01-27 04:23:28+00:00,2023-01-29 00:00:00+00:00,1 days 19:36:32
324,-4189,65251734,65413734,22749.825592,23021.34,-1137373.8551119962,-0.01193479074826298,2023-01-27 03:00:00+00:00,2023-01-29 00:00:00+00:00,1 days 21:00:00
325,-9176,65248134,65413734,22614.505306,23021.34,-3733115.1521440097,-0.017989988659714795,2023-01-27 02:00:00+00:00,2023-01-29 00:00:00+00:00,1 days 22:00:00
326,-8484,65528935,65530713,23607.223552,23536.38,601036.6951679869,0.0030009268918875787,2023-01-30 08:00:00+00:00,2023-01-30 08:29:37+00:00,0 days 00:29:37
327,2726,65664161,65668797,22975.510746,23199.95,611821.4064040022,0.009768629584832045,2023-01-31 21:33:44+00:00,2023-01-31 22:51:00+00:00,0 days 01:17:16
328,3452,65660561,65668797,23099.153604000003,23199.95,347949.1589919928,0.00436364023236524,2023-01-31 20:33:44+00:00,2023-01-31 22:51:00+00:00,0 days 02:17:16
329,11572,65636936,65668797,23159.998668,23199.95,462316.8139040063,0.0017250144342710882,2023-01-31 14:00:00+00:00,2023-01-31 22:51:00+00:00,0 days 08:51:00
330,-4054,65741337,65743251,23044.951836,22895.21,607053.4031440043,0.006497815099187121,2023-02-01 18:59:59+00:00,2023-02-01 19:31:53+00:00,0 days 00:31:54
331,-8828,65737737,65743251,22961.688568,22895.21,586872.7983040201,0.002895195089992142,2023-02-01 18:00:00+00:00,2023-02-01 19:31:53+00:00,0 days 01:31:53
332,11620,65744938,65746629,23424.358254000002,23496.36,836660.2885199778,0.003073798019106899,2023-02-01 20:00:00+00:00,2023-02-01 20:28:10+00:00,0 days 00:28:10
333,-4036,65849352,65875038,23520.125659999998,23404.73,465736.8837599932,0.004906251848656118,2023-02-03 01:00:12+00:00,2023-02-03 08:08:18+00:00,0 days 07:08:06
334,-8745,65845739,65875038,23459.221046000002,23404.73,476524.1972700247,0.0023227986084087826,2023-02-03 00:00:00+00:00,2023-02-03 08:08:18+00:00,0 days 08:08:18
335,3590,66160222,66162257,22796.360286000003,22913.61,420926.47325999197,0.005143352382968036,2023-02-06 15:21:21+00:00,2023-02-06 15:55:16+00:00,0 days 00:33:55
336,12032,66155340,66162257,22858.096596,22913.61,667937.2769280141,0.002428610088633265,2023-02-06 14:00:00+00:00,2023-02-06 15:55:16+00:00,0 days 01:55:16
337,-9071,66184141,66188114,22883.308454,22814.28,626157.106234027,0.003016541691895802,2023-02-06 22:00:00+00:00,2023-02-06 23:06:12+00:00,0 days 01:06:12
338,12111,66248942,66250996,22936.976874,23010.7,892860.7789860094,0.003214160541076705,2023-02-07 16:00:00+00:00,2023-02-07 16:34:13+00:00,0 days 00:34:13
339,-9073,66328143,66331401,23079.643200000002,23007.41,655371.8236000218,0.0031297364250415516,2023-02-08 14:00:00+00:00,2023-02-08 14:54:17+00:00,0 days 00:54:17
340,-8571,67458544,67459271,24523.249318000002,24448.46,641019.2445780241,0.003049731176737125,2023-02-21 16:00:00+00:00,2023-02-21 16:12:07+00:00,0 days 00:12:07
341,11613,67580944,67582890,24222.313830000003,24297.19,869536.9622099525,0.0030912063366654863,2023-02-23 02:00:00+00:00,2023-02-23 02:32:25+00:00,0 days 00:32:25
342,-8743,67609745,67614624,24247.665676,24174.42,640386.9452680199,0.0030207310253580477,2023-02-23 10:00:00+00:00,2023-02-23 11:21:18+00:00,0 days 01:21:18
343,3642,67854187,67884258,23184.953556000004,23306.41,442344.36904798483,0.005238589057624532,2023-02-26 05:54:00+00:00,2023-02-26 14:15:11+00:00,0 days 08:21:11
344,12204,67847346,67884258,23246.24925,23306.41,734201.792999989,0.0025879766388550163,2023-02-26 04:00:00+00:00,2023-02-26 14:15:11+00:00,0 days 10:15:11
345,-9105,67976947,67977715,23524.489542000003,23436.27,803238.9299100232,0.003750115038309243,2023-02-27 16:00:00+00:00,2023-02-27 16:12:47+00:00,0 days 00:12:47
346,3632,68074472,68077749,23499.192876,23261.44,-863518.4456320084,-0.010117491151911961,2023-02-28 19:05:23+00:00,2023-02-28 20:00:00+00:00,0 days 00:54:37
347,12176,68070548,68077749,23561.019312000004,23261.44,-3647677.7029120647,-0.012715040382290432,2023-02-28 18:00:00+00:00,2023-02-28 20:00:00+00:00,0 days 02:00:00
348,11912,68106550,68109330,23476.981824000002,23552.94,904813.7925119578,0.003235431903872099,2023-03-01 04:00:00+00:00,2023-03-01 04:46:19+00:00,0 days 00:46:19
349,-4165,68211504,68226242,23418.697858,23287.49,546480.7285699914,0.0056026965630446846,2023-03-02 09:09:12+00:00,2023-03-02 13:14:50+00:00,0 days 04:05:38
350,-9026,68207351,68226242,23358.062866000004,23287.49,636990.6885160203,0.0030213492619171056,2023-03-02 08:00:00+00:00,2023-03-02 13:14:50+00:00,0 days 05:14:50
351,-1559,70016560,70043352,27636.294944,27389.42,384878.0376960045,0.008932997151038236,2023-03-23 06:33:28+00:00,2023-03-23 14:00:00+00:00,0 days 07:26:32
352,-2098,70012960,70043352,27442.836166,27389.42,112067.11626800567,0.0019464520968930366,2023-03-23 05:33:28+00:00,2023-03-23 14:00:00+00:00,0 days 08:26:32
353,-2707,69994210,70043352,27350.076212,27389.42,-106503.63411599543,-0.0014385257172606636,2023-03-23 00:20:58+00:00,2023-03-23 14:00:00+00:00,0 days 13:39:02
354,-3435,69982152,70043352,27277.138468,27389.42,-385687.06241999054,-0.004116323716716774,2023-03-22 21:00:00+00:00,2023-03-23 14:00:00+00:00,0 days 17:00:00
355,-7964,69978552,70043352,26650.447066000004,27389.42,-5885180.446375952,-0.027728350378885658,2023-03-22 20:00:00+00:00,2023-03-23 14:00:00+00:00,0 days 18:00:00
356,-7385,70146535,70148292,27782.64976,27696.83,633778.9275999889,0.003088969581424017,2023-03-24 20:00:00+00:00,2023-03-24 20:29:16+00:00,0 days 00:29:16
357,9837,70290536,70296459,27914.87619,28025.75,1090665.6689700093,0.003971853904898293,2023-03-26 12:00:00+00:00,2023-03-26 13:38:42+00:00,0 days 01:38:42
358,-7491,70384137,70385018,27667.101754,27583.82,623863.6192139973,0.003010136541965691,2023-03-27 14:00:00+00:00,2023-03-27 14:14:40+00:00,0 days 00:14:40
359,10055,70528138,70529556,27582.711810000004,27673.72,915087.3504499681,0.0032994649194355574,2023-03-29 06:00:00+00:00,2023-03-29 06:23:37+00:00,0 days 00:23:37
360,9828,70974539,70976385,28366.988262000003,28465.99,972989.0810639904,0.0034900334531677846,2023-04-03 10:00:00+00:00,2023-04-03 10:30:46+00:00,0 days 00:30:46
361,-7498,71010539,71011187,28041.766488000005,27957.4,632579.9270240248,0.003008601046446402,2023-04-03 20:00:00+00:00,2023-04-03 20:10:47+00:00,0 days 00:10:47
362,9966,71060940,71061925,28233.101082000005,28319.02,856267.9367879577,0.0030431980443965667,2023-04-04 10:00:00+00:00,2023-04-04 10:16:24+00:00,0 days 00:16:24
363,-3491,71212069,71225821,28100.604000000003,27955.93,505056.93400000944,0.005148430261499137,2023-04-06 03:58:47+00:00,2023-04-06 07:47:59+00:00,0 days 03:49:12
364,-7566,71204941,71225821,28025.169756,27955.93,523867.9938959927,0.0024706275324228866,2023-04-06 02:00:00+00:00,2023-04-06 07:47:59+00:00,0 days 05:47:59
365,10134,71384942,71391878,28062.53262,28148.26,868761.2689199658,0.0030548696784016283,2023-04-08 04:00:00+00:00,2023-04-08 05:55:35+00:00,0 days 01:55:35
366,-7692,71485743,71521744,27863.945786,27906.67,-328634.6540879848,-0.001533315285930037,2023-04-09 08:00:00+00:00,2023-04-09 18:00:00+00:00,0 days 10:00:00
367,9431,71838545,71854792,30247.126776,30339.99,875793.065544006,0.0030701502555172677,2023-04-13 10:00:00+00:00,2023-04-13 14:30:47+00:00,0 days 04:30:47
368,-7011,71939345,71940682,30662.282622000002,30554.26,757346.6028420284,0.003522980442509427,2023-04-14 14:00:00+00:00,2023-04-14 14:22:16+00:00,0 days 00:22:16
369,9487,72126546,72130122,30342.420000000002,30444.79,971184.1899999903,0.0033738245004848455,2023-04-16 18:00:00+00:00,2023-04-16 18:59:35+00:00,0 days 00:59:35
370,-7173,72148147,72149902,30260.036556,30160.43,714477.8261879915,0.003291686572012731,2023-04-17 00:00:00+00:00,2023-04-17 00:29:14+00:00,0 days 00:29:14
371,9745,72263348,72269301,29817.305868,29910.0,903304.3163400053,0.0031087359941355253,2023-04-18 08:00:00+00:00,2023-04-18 09:39:12+00:00,0 days 01:39:12
372,-7291,72349749,72350321,30035.651136,29909.33,921007.4025759902,0.004205706592742775,2023-04-19 08:00:00+00:00,2023-04-19 08:09:31+00:00,0 days 00:09:31
373,-8029,72781750,72783855,27413.537242000002,27330.52,666545.4360180137,0.003028330173780458,2023-04-24 08:00:00+00:00,2023-04-24 08:35:05+00:00,0 days 00:35:05
